Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name, Invoice Net Amt 
10/17/2018,Human Services,911 INTERPRETERS INC,Interpreters/Transl, 36.40 
10/17/2018,Human Services,911 INTERPRETERS INC,Interpreters/Transl, 53.04 
10/22/2018,Law,911 INTERPRETERS INC,Interpreters/Transl, 62.92 
10/29/2018,Law,911 INTERPRETERS INC,Interpreters/Transl, 54.08 
10/26/2018,Municipal Court,99 CENT ONLY STORE,Trust Liab and Dep," 1,540.00 "
10/2/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 153.13 
10/2/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 146.11 
10/2/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, (0.04)
10/2/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, (0.01)
10/2/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 126.52 
10/8/2018,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts, 12.93 
10/8/2018,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts, 14.35 
10/8/2018,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts, 0.01 
10/8/2018,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts, 38.43 
10/8/2018,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts, 76.87 
10/8/2018,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts, (0.01)
10/8/2018,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts, 49.95 
10/8/2018,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts, 0.87 
10/8/2018,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts, 67.13 
10/8/2018,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts, 5.02 
10/10/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories, 127.54 
10/10/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories, 10.10 
10/10/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories, 891.06 
10/10/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories, 4.52 
10/10/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories, 4.45 
10/10/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories, 0.01 
10/10/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories, 12.87 
10/10/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories, 33.14 
10/10/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories, 0.01 
10/10/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories, 4.34 
10/10/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories, 21.57 
10/10/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories, 7.04 
10/10/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories, (0.01)
10/10/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories, 233.67 
10/10/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories, (0.01)
10/10/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories, 212.34 
10/10/2018,Aviation,A & G TURF EQUIPMENT INC,Inventories, 168.40 
10/11/2018,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts, 84.19 
10/11/2018,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts, 28.63 
10/15/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, (21.21)
10/15/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 155.69 
10/15/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, (0.01)
10/15/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 181.15 
10/15/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, (0.01)
10/15/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 181.15 
10/19/2018,Aviation,A & G TURF EQUIPMENT INC,Motor Vehicle Parts, (13.38)
10/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 26.91 
10/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 248.08 
10/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, (0.01)
10/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 21.03 
10/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 276.28 
10/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 0.01 
10/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 451.55 
10/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 0.01 
10/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 34.71 
10/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 0.01 
10/19/2018,Aviation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 450.57 
10/23/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 407.26 
10/23/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, (0.01)
10/23/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 344.48 
10/23/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 160.29 
10/23/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 483.77 
10/23/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, (0.01)
10/23/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 266.72 
10/23/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 346.11 
10/23/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Small Tools/ Equip, 939.17 
10/23/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq, 300.01 
10/23/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq, 0.01 
10/23/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq, 269.80 
10/23/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq, 0.01 
10/23/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq, 436.75 
10/23/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq, 312.15 
10/23/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq, 142.21 
10/23/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq, 297.56 
10/23/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq, 66.69 
10/23/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq, 52.73 
10/23/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq, 240.17 
10/23/2018,Parks and Recreation,A & G TURF EQUIPMENT INC,Mat to Maint Infr/Eq, (0.01)
10/25/2018,Aviation,A & G TURF EQUIPMENT INC,Restocking Fees, 231.80 
10/8/2018,Housing,A & H PAINTING,Painting Services, 299.20 
10/8/2018,Housing,A & H PAINTING,Painting Services, 132.85 
10/8/2018,Housing,A & H PAINTING,Painting Services, 150.00 
10/8/2018,Housing,A & H PAINTING,Painting Services, 28.00 
10/8/2018,Housing,A & H PAINTING,Painting Services, 336.00 
10/8/2018,Housing,A & H PAINTING,Painting Services," 1,328.50 "
10/8/2018,Housing,A & H PAINTING,Painting Services, 299.20 
10/8/2018,Housing,A & H PAINTING,Painting Services, 336.00 
10/8/2018,Housing,A & H PAINTING,Painting Services," 1,217.50 "
10/8/2018,Housing,A & H PAINTING,Painting Services, 120.00 
10/8/2018,Housing,A & H PAINTING,Painting Services, 28.00 
10/8/2018,Housing,A & H PAINTING,Painting Services, 28.00 
10/8/2018,Housing,A & H PAINTING,Painting Services, 299.20 
10/8/2018,Housing,A & H PAINTING,Painting Services, 336.00 
10/8/2018,Housing,A & H PAINTING,Painting Services," 1,337.00 "
10/8/2018,Housing,A & H PAINTING,Painting Services, 133.70 
10/8/2018,Housing,A & H PAINTING,Painting Services, 150.00 
10/25/2018,Housing,A & H PAINTING,Painting Services, 27.44 
10/25/2018,Housing,A & H PAINTING,Painting Services, 382.20 
10/25/2018,Housing,A & H PAINTING,Painting Services," 2,303.00 "
10/25/2018,Housing,A & H PAINTING,Painting Services, 293.22 
10/25/2018,Housing,A & H PAINTING,Painting Services, 329.28 
10/25/2018,Housing,A & H PAINTING,Painting Services, 230.30 
10/25/2018,Housing,A & H PAINTING,Painting Services, 293.22 
10/25/2018,Housing,A & H PAINTING,Painting Services, 329.28 
10/25/2018,Housing,A & H PAINTING,Painting Services," 1,310.26 "
10/25/2018,Housing,A & H PAINTING,Painting Services, 27.44 
10/25/2018,Housing,A & H PAINTING,Painting Services, 147.00 
10/25/2018,Housing,A & H PAINTING,Painting Services, 131.03 
10/9/2018,Parks and Recreation,A & M CORSONS LLC,Inventories, (36.79)
10/9/2018,Parks and Recreation,A & M CORSONS LLC,Inventories," 2,406.85 "
10/18/2018,Parks and Recreation,A & M CORSONS LLC,Inventories," 4,813.71 "
10/18/2018,Parks and Recreation,A & M CORSONS LLC,Inventories, (73.58)
10/18/2018,Parks and Recreation,A & M CORSONS LLC,Inventories, 104.15 
10/18/2018,Parks and Recreation,A & M CORSONS LLC,Inventories, (1.59)
10/5/2018,Municipal Court,A FOREIGN LANGUAGE SERVICE CORP,Interpreters/Transl, 60.00 
10/5/2018,Municipal Court,A FOREIGN LANGUAGE SERVICE CORP,Interpreters/Transl, 20.00 
10/2/2018,Housing,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip, 776.14 
10/2/2018,Housing,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip, 5.76 
10/2/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, (930.60)
10/2/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, (6.92)
10/2/2018,Police,A TO Z EQUIPMENT RENTALS & SALES,Machinery/Equip Rent, 42.04 
10/2/2018,Police,A TO Z EQUIPMENT RENTALS & SALES,Machinery/Equip Rent, 0.32 
10/2/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Machinery/Equip Rent, 301.84 
10/2/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Machinery/Equip Rent, 2.25 
10/2/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Machinery/Equip Rent, 16.17 
10/2/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Machinery/Equip Rent, 0.12 
10/2/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Machinery/Equip Rent, 280.28 
10/2/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Machinery/Equip Rent, 2.08 
10/3/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts, 6.59 
10/3/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts, (0.94)
10/3/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts, 6.22 
10/3/2018,Aviation,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Parts, 0.04 
10/4/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, 1.34 
10/4/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, 40.66 
10/4/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, 0.31 
10/4/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, 23.67 
10/4/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, 0.18 
10/4/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, 39.29 
10/4/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, 0.29 
10/4/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, 181.56 
10/4/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq, (8.98)
10/4/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq, (4.90)
10/4/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq, 67.76 
10/8/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, 14.59 
10/8/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline," 1,965.76 "
10/8/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip, 3.56 
10/8/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip, 479.72 
10/8/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip, 1.24 
10/8/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip, 8.80 
10/8/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip, 0.06 
10/8/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip, 53.43 
10/8/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip, 0.39 
10/8/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip, 45.49 
10/8/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip, 0.34 
10/8/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip, 164.86 
10/8/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip, 0.24 
10/8/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip, 31.17 
10/8/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip, 0.25 
10/8/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip, 32.94 
10/8/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip, 0.39 
10/8/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip, 51.83 
10/8/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip, 0.52 
10/8/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip, 70.33 
10/11/2018,Water Services,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip, 80.86 
10/11/2018,Water Services,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip, 0.60 
10/11/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, 21.35 
10/11/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, 0.16 
10/15/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq, 2.52 
10/15/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq, 338.62 
10/15/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq, 5.12 
10/15/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq, 688.62 
10/15/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq, 5.47 
10/15/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq, 737.42 
10/15/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq, 3.12 
10/15/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq, 419.12 
10/15/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq, 0.98 
10/15/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq, 132.40 
10/15/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq, 0.37 
10/15/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq, 50.40 
10/15/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq, 2.66 
10/15/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq, 359.04 
10/15/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq, 0.24 
10/15/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq, 33.12 
10/15/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq, 1.09 
10/15/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq, 147.04 
10/15/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, 113.26 
10/15/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, 0.84 
10/17/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, 7.23 
10/17/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, 973.39 
10/24/2018,Water Services,A TO Z EQUIPMENT RENTALS & SALES,Machinery/Equip Rent, 0.36 
10/24/2018,Water Services,A TO Z EQUIPMENT RENTALS & SALES,Machinery/Equip Rent, 48.52 
10/25/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, 0.39 
10/25/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, 51.36 
10/25/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, 9.55 
10/25/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, 0.07 
10/30/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, 27.85 
10/30/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline, 0.20 
10/23/2018,Parks and Recreation,A-1 LEASING INC,Motor Vehicle Rental," 2,954.62 "
10/29/2018,Parks and Recreation,A-1 LEASING INC,Motor Vehicle Rental," 2,954.62 "
10/2/2018,Public Works,A-Z LOCK PRODUCTS CO INC,Motor Vehicle Repair, 32.58 
10/10/2018,Public Works,A-Z LOCK PRODUCTS CO INC,Motor Vehicle Repair, (0.01)
10/10/2018,Public Works,A-Z LOCK PRODUCTS CO INC,Motor Vehicle Repair, 48.88 
10/10/2018,Golf,A.M. PLAYER INC,Golf Merc Pur-Resale, 666.32 
10/11/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair, 30.05 
10/11/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair, 56.81 
10/23/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair, 853.66 
10/23/2018,Aviation,A&H CONTRACTING SERVICES INC,Motor Vehicle Repair, 150.00 
10/23/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair, 150.00 
10/23/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair, (1.45)
10/23/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair, 18.06 
10/23/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair, 147.96 
10/23/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair, 150.00 
10/23/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair, 14.80 
10/23/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair, 150.00 
10/23/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair, 135.63 
10/23/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair, (10.63)
10/23/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair, 150.00 
10/23/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair, 150.00 
10/23/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair, 150.00 
10/23/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair, 150.00 
10/24/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair, 150.00 
10/24/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair, 150.00 
10/24/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair, 150.00 
10/24/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair, 150.00 
10/24/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair, 150.00 
10/30/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair, 150.00 
10/18/2018,Parks and Recreation,AAA AJAX PUMPING SERVICE INC,Svc to Maint Infr/Eq, 210.00 
10/18/2018,Parks and Recreation,AAA AJAX PUMPING SERVICE INC,Svc to Maint Infr/Eq, 525.00 
10/9/2018,Law,AAA FULL TRANSPORTATION,Contract Trans Svcs, 364.00 
10/9/2018,Law,AAA FULL TRANSPORTATION,Contract Trans Svcs, 51.00 
10/4/2018,Aviation,AAA PRESSURE WASHERS & SUPPLIES,Motor Vehicle Parts, 124.26 
10/9/2018,Public Works,AAPAK,Inventories-Offline, 68.96 
10/29/2018,Public Works,AAPAK,Inventories-Offline, 134.45 
10/29/2018,Public Works,AAPAK,Inventories-Offline, 141.10 
10/29/2018,Public Works,AAPAK,Inventories-Offline, (0.01)
10/23/2018,Public Works,AARDVARK AFFORDABLE LOCKSMITHING,Motor Vehicle Repair, 160.00 
10/22/2018,Neighborhood Services,ABACUS PROJECT MANAGEMENT INC,Spec Contractual Svc, 300.00 
10/29/2018,Municipal Court,"ABDELKEREEM, RACHEL",Trust Liab and Dep, 100.00 
10/12/2018,Finance,ABILITY RECOVERY SERVICES LLC,Legal Services, 12.96 
10/4/2018,Public Transit,ABILITY360 INC,Spec Contractual Svc," 6,631.19 "
10/25/2018,Police,ABLE AEROSPACE SERVICES INC,Aircraft Parts," 3,378.61 "
10/25/2018,Police,ABLE AEROSPACE SERVICES INC,Misc Maint/Repairs," 3,180.00 "
10/25/2018,Police,ABLE AEROSPACE SERVICES INC,Aircraft Parts, (0.01)
10/9/2018,Aviation,ABM AVIATION INC,Spec Contractual Svc," 2,634.94 "
10/9/2018,Aviation,ABM AVIATION INC,Spec Contractual Svc," 16,762.06 "
10/9/2018,Aviation,ABM AVIATION INC,Spec Contractual Svc," 50,879.53 "
10/9/2018,Aviation,ABM AVIATION INC,Spec Contractual Svc," 10,074.33 "
10/9/2018,Aviation,ABM AVIATION INC,Spec Contractual Svc," 10,450.38 "
10/8/2018,Public Transit,ABM FACILITY SERVICES,Gen Bldg Contr Svcs," 150,838.41 "
10/25/2018,Public Transit,ABM FACILITY SERVICES,Gen Bldg Contr Svcs," 2,725.83 "
10/25/2018,Public Transit,ABM FACILITY SERVICES,Gen Bldg Contr Svcs, (31.17)
10/25/2018,Public Transit,ABM FACILITY SERVICES,Gen Bldg Contr Svcs," 2,017.57 "
10/3/2018,Community and Economic Development,ABM PARKING SERVICES,Other Commodities," 1,371.00 "
10/3/2018,Human Services,ABM PARKING SERVICES,Other Commodities, 310.00 
10/3/2018,Human Services,ABM PARKING SERVICES,Other Commodities," 1,395.00 "
10/29/2018,Human Resources,ABM PARKING SERVICES,Recruitment Costs, 119.00 
10/11/2018,Municipal Court,"ABOTAYI, ABDUL M",Trust Liab and Dep, 100.00 
10/2/2018,Fire,ABOVE ALL PLUMBING SERVICES INC,Plumbing Services, 167.50 
10/2/2018,Fire,ABOVE ALL PLUMBING SERVICES INC,Plumbing Services, 71.28 
10/2/2018,Fire,ABOVE ALL PLUMBING SERVICES INC,Plumbing Services, (5.34)
10/2/2018,Fire,ABOVE ALL PLUMBING SERVICES INC,Plumbing Services, 83.75 
10/2/2018,Fire,ABOVE ALL PLUMBING SERVICES INC,Plumbing Services, 167.50 
10/2/2018,Fire,ABOVE ALL PLUMBING SERVICES INC,Plumbing Services, 36.59 
10/2/2018,Fire,ABOVE ALL PLUMBING SERVICES INC,Plumbing Services, (2.75)
